trial_id,file_path,label,rejected
637,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_637.csv,left,False
638,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_638.csv,left,False
639,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_639.csv,right,False
640,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_640.csv,right,False
641,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_641.csv,right,False
642,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_642.csv,left,False
643,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_643.csv,left,False
644,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_644.csv,right,False
645,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_645.csv,left,False
646,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_646.csv,right,False
647,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_647.csv,right,False
648,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_648.csv,right,False
649,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_649.csv,right,False
650,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_650.csv,left,False
651,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_651.csv,left,False
652,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_652.csv,right,False
653,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_653.csv,left,False
654,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_654.csv,right,False
655,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_655.csv,left,False
656,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_656.csv,right,False
657,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_657.csv,right,False
667,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_667.csv,left,False
668,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_668.csv,right,False
669,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_669.csv,left,False
670,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_670.csv,left,False
671,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_671.csv,left,False
672,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_672.csv,left,False
673,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_673.csv,left,False
674,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_674.csv,left,False
675,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_675.csv,left,False
676,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_676.csv,right,False
677,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_677.csv,left,False
678,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_678.csv,right,False
679,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_679.csv,left,False
680,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_680.csv,left,False
681,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_681.csv,left,False
682,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_682.csv,right,False
683,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_683.csv,left,False
684,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_684.csv,right,False
685,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_685.csv,right,False
686,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_686.csv,left,False
687,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_687.csv,right,False
688,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_688.csv,right,False
689,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_689.csv,left,False
690,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_690.csv,right,False
691,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_691.csv,left,False
692,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_692.csv,right,False
693,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_693.csv,left,False
694,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_694.csv,left,False
695,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_695.csv,right,False
696,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_696.csv,right,False
697,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_697.csv,right,False
698,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_698.csv,right,False
699,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_699.csv,right,False
700,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_700.csv,left,False
701,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_701.csv,left,False
702,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_702.csv,right,False
703,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_703.csv,right,False
704,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_704.csv,left,False
705,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_705.csv,left,False
706,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_706.csv,left,False
707,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_707.csv,right,False
708,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_708.csv,left,False
709,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_709.csv,right,False
710,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_710.csv,right,False
711,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_711.csv,left,False
712,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_712.csv,right,False
713,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_713.csv,right,False
714,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_714.csv,left,False
715,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_715.csv,right,False
716,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_716.csv,left,False
717,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_717.csv,left,False
718,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_718.csv,right,False
719,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_719.csv,right,False
720,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_720.csv,right,False
721,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_721.csv,right,False
722,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_722.csv,left,False
723,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_723.csv,right,False
724,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_724.csv,right,False
725,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_725.csv,right,False
726,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_726.csv,left,False
727,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_727.csv,right,False
728,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_728.csv,left,False
729,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_729.csv,left,False
730,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_730.csv,left,False
731,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_731.csv,right,False
732,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_732.csv,right,False
733,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_733.csv,right,False
734,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_734.csv,left,False
735,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_735.csv,left,False
736,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_736.csv,left,False
737,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_737.csv,right,False
738,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_738.csv,left,False
739,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_739.csv,left,False
740,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_740.csv,right,False
741,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_741.csv,right,False
742,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_742.csv,left,False
743,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_743.csv,left,False
744,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_744.csv,right,False
745,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_745.csv,left,False
746,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_746.csv,right,False
747,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_747.csv,right,False
748,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_748.csv,left,False
749,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_749.csv,right,False
750,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_750.csv,left,False
751,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_751.csv,right,False
752,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_752.csv,left,False
753,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_753.csv,right,False
754,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_754.csv,left,False
755,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_755.csv,right,False
756,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_756.csv,right,False
757,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_757.csv,left,False
758,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_758.csv,right,False
759,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_759.csv,right,False
760,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_760.csv,left,False
761,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_761.csv,right,False
762,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_762.csv,right,False
763,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_763.csv,right,False
764,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_764.csv,right,False
765,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_765.csv,right,False
766,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_766.csv,left,False
767,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_767.csv,right,False
768,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_768.csv,right,False
769,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_769.csv,left,False
770,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_770.csv,right,False
771,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_771.csv,right,False
772,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_772.csv,left,False
773,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_773.csv,left,False
774,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_774.csv,left,False
775,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_775.csv,left,False
776,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_776.csv,left,False
777,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_777.csv,left,False
778,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_778.csv,right,False
779,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_779.csv,right,False
780,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_780.csv,right,False
781,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_781.csv,right,False
782,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_782.csv,left,False
783,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_783.csv,right,False
784,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_784.csv,left,False
785,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_785.csv,left,False
786,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_786.csv,right,False
787,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_787.csv,left,False
788,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_788.csv,left,False
789,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_789.csv,left,False
790,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_790.csv,left,False
791,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_791.csv,left,False
792,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_792.csv,left,False
793,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_793.csv,left,False
794,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_794.csv,left,False
795,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_795.csv,right,False
796,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_796.csv,left,False
797,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_797.csv,left,False
798,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_798.csv,right,False
799,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_799.csv,right,False
800,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_800.csv,right,False
801,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_801.csv,left,False
802,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_802.csv,left,False
803,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_803.csv,right,False
804,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_804.csv,left,False
805,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_805.csv,right,False
806,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_806.csv,right,False
807,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_807.csv,left,False
808,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_808.csv,right,False
809,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_809.csv,right,False
810,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_810.csv,left,False
811,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_811.csv,right,False
812,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_812.csv,right,False
813,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_813.csv,left,False
814,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_814.csv,left,False
815,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_815.csv,left,False
816,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_816.csv,left,False
817,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_817.csv,right,False
818,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_818.csv,right,False
819,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_819.csv,left,False
820,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_820.csv,right,False
821,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_821.csv,left,False
822,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_822.csv,right,False
823,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_823.csv,left,False
824,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_824.csv,right,False
825,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_825.csv,left,False
826,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_826.csv,right,False
827,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_827.csv,right,False
828,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_828.csv,right,False
829,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_829.csv,left,False
830,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_830.csv,right,False
831,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_831.csv,right,False
832,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_832.csv,left,False
833,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_833.csv,left,False
834,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_834.csv,left,False
835,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_835.csv,left,False
836,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_836.csv,left,False
837,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_837.csv,left,False
838,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_838.csv,right,False
839,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_839.csv,right,False
840,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_840.csv,left,False
841,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_841.csv,left,False
842,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_842.csv,left,False
843,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_843.csv,left,False
844,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_844.csv,right,False
845,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_845.csv,right,False
846,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_846.csv,left,False
847,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_847.csv,left,False
848,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_848.csv,left,False
849,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_849.csv,left,False
850,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_850.csv,left,False
851,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_851.csv,left,False
852,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_852.csv,right,False
853,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_853.csv,right,False
854,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_854.csv,right,False
855,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_855.csv,right,False
856,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_856.csv,right,False
857,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_857.csv,left,False
858,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_858.csv,left,False
859,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_859.csv,right,False
860,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_860.csv,right,False
861,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_861.csv,left,False
862,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_862.csv,left,False
863,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_863.csv,right,False
864,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_864.csv,left,False
865,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_865.csv,right,False
866,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_866.csv,left,False
867,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_867.csv,right,False
868,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_868.csv,left,False
869,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_869.csv,left,False
870,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_870.csv,right,False
871,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_871.csv,right,False
872,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_872.csv,right,False
873,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_873.csv,left,False
874,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_874.csv,right,False
875,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_875.csv,right,False
876,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_876.csv,left,False
877,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_877.csv,right,False
878,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_878.csv,left,False
879,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_879.csv,left,False
880,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_880.csv,left,False
881,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_881.csv,right,False
882,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_882.csv,left,False
883,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_883.csv,left,False
884,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_884.csv,right,False
885,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_885.csv,left,False
886,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_886.csv,left,False
887,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_887.csv,right,False
888,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_888.csv,right,False
889,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_889.csv,right,False
890,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_890.csv,right,False
891,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_891.csv,right,False
892,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_892.csv,right,False
893,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_893.csv,left,False
894,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_894.csv,right,False
895,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_895.csv,right,False
896,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_896.csv,left,False
897,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_897.csv,left,False
898,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_898.csv,left,False
899,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_899.csv,left,False
900,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_900.csv,left,False
901,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_901.csv,right,False
902,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_902.csv,left,False
903,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_903.csv,left,False
904,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_904.csv,left,False
905,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_905.csv,right,False
906,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_906.csv,left,False
907,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_907.csv,right,False
908,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_908.csv,right,False
909,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_909.csv,right,False
910,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_910.csv,right,False
911,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_911.csv,right,False
912,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_912.csv,right,False
913,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_913.csv,left,False
914,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_914.csv,right,False
915,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_915.csv,left,False
916,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_916.csv,right,False
917,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_917.csv,left,False
918,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_918.csv,left,False
919,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_919.csv,left,False
920,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_920.csv,right,False
921,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_921.csv,right,False
922,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_922.csv,right,False
923,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_923.csv,right,False
924,C:\BCI\cortex-call\notebooks\data\processed\filtered_trials\cellula_MI_data_924.csv,right,False
