trial_id,file_path,label,rejected
424,../data/processed/filtered_trials\cellula_MI_data_424.csv,right,False
425,../data/processed/filtered_trials\cellula_MI_data_425.csv,left,False
426,../data/processed/filtered_trials\cellula_MI_data_426.csv,right,False
427,../data/processed/filtered_trials\cellula_MI_data_427.csv,left,False
428,../data/processed/filtered_trials\cellula_MI_data_428.csv,left,False
429,../data/processed/filtered_trials\cellula_MI_data_429.csv,left,False
430,../data/processed/filtered_trials\cellula_MI_data_430.csv,right,False
431,../data/processed/filtered_trials\cellula_MI_data_431.csv,right,False
432,../data/processed/filtered_trials\cellula_MI_data_432.csv,right,False
433,../data/processed/filtered_trials\cellula_MI_data_433.csv,right,False
434,../data/processed/filtered_trials\cellula_MI_data_434.csv,right,False
435,../data/processed/filtered_trials\cellula_MI_data_435.csv,left,False
436,../data/processed/filtered_trials\cellula_MI_data_436.csv,left,False
437,../data/processed/filtered_trials\cellula_MI_data_437.csv,right,False
438,../data/processed/filtered_trials\cellula_MI_data_438.csv,left,False
439,../data/processed/filtered_trials\cellula_MI_data_439.csv,left,False
440,../data/processed/filtered_trials\cellula_MI_data_440.csv,left,False
441,../data/processed/filtered_trials\cellula_MI_data_441.csv,right,False
442,../data/processed/filtered_trials\cellula_MI_data_442.csv,left,False
443,../data/processed/filtered_trials\cellula_MI_data_443.csv,right,False
444,../data/processed/filtered_trials\cellula_MI_data_444.csv,right,False
445,../data/processed/filtered_trials\cellula_MI_data_445.csv,right,False
446,../data/processed/filtered_trials\cellula_MI_data_446.csv,left,False
447,../data/processed/filtered_trials\cellula_MI_data_447.csv,left,False
448,../data/processed/filtered_trials\cellula_MI_data_448.csv,left,False
449,../data/processed/filtered_trials\cellula_MI_data_449.csv,left,False
450,../data/processed/filtered_trials\cellula_MI_data_450.csv,right,False
451,../data/processed/filtered_trials\cellula_MI_data_451.csv,right,False
452,../data/processed/filtered_trials\cellula_MI_data_452.csv,right,False
453,../data/processed/filtered_trials\cellula_MI_data_453.csv,left,False
454,../data/processed/filtered_trials\cellula_MI_data_454.csv,right,False
455,../data/processed/filtered_trials\cellula_MI_data_455.csv,left,False
456,../data/processed/filtered_trials\cellula_MI_data_456.csv,left,False
457,../data/processed/filtered_trials\cellula_MI_data_457.csv,right,False
458,../data/processed/filtered_trials\cellula_MI_data_458.csv,right,False
459,../data/processed/filtered_trials\cellula_MI_data_459.csv,right,False
505,../data/processed/filtered_trials\cellula_MI_data_505.csv,left,False
506,../data/processed/filtered_trials\cellula_MI_data_506.csv,left,False
507,../data/processed/filtered_trials\cellula_MI_data_507.csv,left,False
508,../data/processed/filtered_trials\cellula_MI_data_508.csv,left,False
509,../data/processed/filtered_trials\cellula_MI_data_509.csv,left,False
510,../data/processed/filtered_trials\cellula_MI_data_510.csv,left,False
511,../data/processed/filtered_trials\cellula_MI_data_511.csv,right,False
512,../data/processed/filtered_trials\cellula_MI_data_512.csv,left,False
513,../data/processed/filtered_trials\cellula_MI_data_513.csv,left,False
604,../data/processed/filtered_trials\cellula_MI_data_604.csv,right,False
605,../data/processed/filtered_trials\cellula_MI_data_605.csv,right,False
606,../data/processed/filtered_trials\cellula_MI_data_606.csv,left,False
607,../data/processed/filtered_trials\cellula_MI_data_607.csv,right,False
608,../data/processed/filtered_trials\cellula_MI_data_608.csv,left,False
609,../data/processed/filtered_trials\cellula_MI_data_609.csv,right,False
610,../data/processed/filtered_trials\cellula_MI_data_610.csv,right,False
611,../data/processed/filtered_trials\cellula_MI_data_611.csv,left,False
612,../data/processed/filtered_trials\cellula_MI_data_612.csv,left,False
622,../data/processed/filtered_trials\cellula_MI_data_622.csv,right,False
623,../data/processed/filtered_trials\cellula_MI_data_623.csv,right,False
624,../data/processed/filtered_trials\cellula_MI_data_624.csv,right,False
625,../data/processed/filtered_trials\cellula_MI_data_625.csv,left,False
626,../data/processed/filtered_trials\cellula_MI_data_626.csv,right,False
627,../data/processed/filtered_trials\cellula_MI_data_627.csv,left,False
628,../data/processed/filtered_trials\cellula_MI_data_628.csv,right,False
629,../data/processed/filtered_trials\cellula_MI_data_629.csv,left,False
630,../data/processed/filtered_trials\cellula_MI_data_630.csv,right,False
631,../data/processed/filtered_trials\cellula_MI_data_631.csv,left,False
632,../data/processed/filtered_trials\cellula_MI_data_632.csv,right,False
633,../data/processed/filtered_trials\cellula_MI_data_633.csv,left,False
634,../data/processed/filtered_trials\cellula_MI_data_634.csv,right,False
635,../data/processed/filtered_trials\cellula_MI_data_635.csv,left,False
636,../data/processed/filtered_trials\cellula_MI_data_636.csv,right,False
637,../data/processed/filtered_trials\cellula_MI_data_637.csv,left,False
638,../data/processed/filtered_trials\cellula_MI_data_638.csv,left,False
639,../data/processed/filtered_trials\cellula_MI_data_639.csv,right,False
640,../data/processed/filtered_trials\cellula_MI_data_640.csv,right,False
641,../data/processed/filtered_trials\cellula_MI_data_641.csv,right,False
642,../data/processed/filtered_trials\cellula_MI_data_642.csv,left,False
643,../data/processed/filtered_trials\cellula_MI_data_643.csv,left,False
644,../data/processed/filtered_trials\cellula_MI_data_644.csv,right,False
645,../data/processed/filtered_trials\cellula_MI_data_645.csv,left,False
646,../data/processed/filtered_trials\cellula_MI_data_646.csv,right,False
647,../data/processed/filtered_trials\cellula_MI_data_647.csv,right,False
648,../data/processed/filtered_trials\cellula_MI_data_648.csv,right,False
649,../data/processed/filtered_trials\cellula_MI_data_649.csv,right,False
650,../data/processed/filtered_trials\cellula_MI_data_650.csv,left,False
651,../data/processed/filtered_trials\cellula_MI_data_651.csv,left,False
652,../data/processed/filtered_trials\cellula_MI_data_652.csv,right,False
653,../data/processed/filtered_trials\cellula_MI_data_653.csv,left,False
654,../data/processed/filtered_trials\cellula_MI_data_654.csv,right,False
655,../data/processed/filtered_trials\cellula_MI_data_655.csv,left,False
656,../data/processed/filtered_trials\cellula_MI_data_656.csv,right,False
657,../data/processed/filtered_trials\cellula_MI_data_657.csv,right,False
667,../data/processed/filtered_trials\cellula_MI_data_667.csv,left,False
668,../data/processed/filtered_trials\cellula_MI_data_668.csv,right,False
669,../data/processed/filtered_trials\cellula_MI_data_669.csv,left,False
670,../data/processed/filtered_trials\cellula_MI_data_670.csv,left,False
671,../data/processed/filtered_trials\cellula_MI_data_671.csv,left,False
672,../data/processed/filtered_trials\cellula_MI_data_672.csv,left,False
673,../data/processed/filtered_trials\cellula_MI_data_673.csv,left,False
674,../data/processed/filtered_trials\cellula_MI_data_674.csv,left,False
675,../data/processed/filtered_trials\cellula_MI_data_675.csv,left,False
676,../data/processed/filtered_trials\cellula_MI_data_676.csv,right,False
677,../data/processed/filtered_trials\cellula_MI_data_677.csv,left,False
678,../data/processed/filtered_trials\cellula_MI_data_678.csv,right,False
679,../data/processed/filtered_trials\cellula_MI_data_679.csv,left,False
680,../data/processed/filtered_trials\cellula_MI_data_680.csv,left,False
681,../data/processed/filtered_trials\cellula_MI_data_681.csv,left,False
682,../data/processed/filtered_trials\cellula_MI_data_682.csv,right,False
683,../data/processed/filtered_trials\cellula_MI_data_683.csv,left,False
684,../data/processed/filtered_trials\cellula_MI_data_684.csv,right,False
685,../data/processed/filtered_trials\cellula_MI_data_685.csv,right,False
686,../data/processed/filtered_trials\cellula_MI_data_686.csv,left,False
687,../data/processed/filtered_trials\cellula_MI_data_687.csv,right,False
688,../data/processed/filtered_trials\cellula_MI_data_688.csv,right,False
689,../data/processed/filtered_trials\cellula_MI_data_689.csv,left,False
690,../data/processed/filtered_trials\cellula_MI_data_690.csv,right,False
691,../data/processed/filtered_trials\cellula_MI_data_691.csv,left,False
692,../data/processed/filtered_trials\cellula_MI_data_692.csv,right,False
693,../data/processed/filtered_trials\cellula_MI_data_693.csv,left,False
694,../data/processed/filtered_trials\cellula_MI_data_694.csv,left,False
695,../data/processed/filtered_trials\cellula_MI_data_695.csv,right,False
696,../data/processed/filtered_trials\cellula_MI_data_696.csv,right,False
697,../data/processed/filtered_trials\cellula_MI_data_697.csv,right,False
698,../data/processed/filtered_trials\cellula_MI_data_698.csv,right,False
699,../data/processed/filtered_trials\cellula_MI_data_699.csv,right,False
700,../data/processed/filtered_trials\cellula_MI_data_700.csv,left,False
701,../data/processed/filtered_trials\cellula_MI_data_701.csv,left,False
702,../data/processed/filtered_trials\cellula_MI_data_702.csv,right,False
703,../data/processed/filtered_trials\cellula_MI_data_703.csv,right,False
704,../data/processed/filtered_trials\cellula_MI_data_704.csv,left,False
705,../data/processed/filtered_trials\cellula_MI_data_705.csv,left,False
706,../data/processed/filtered_trials\cellula_MI_data_706.csv,left,False
707,../data/processed/filtered_trials\cellula_MI_data_707.csv,right,False
708,../data/processed/filtered_trials\cellula_MI_data_708.csv,left,False
709,../data/processed/filtered_trials\cellula_MI_data_709.csv,right,False
710,../data/processed/filtered_trials\cellula_MI_data_710.csv,right,False
711,../data/processed/filtered_trials\cellula_MI_data_711.csv,left,False
712,../data/processed/filtered_trials\cellula_MI_data_712.csv,right,False
713,../data/processed/filtered_trials\cellula_MI_data_713.csv,right,False
714,../data/processed/filtered_trials\cellula_MI_data_714.csv,left,False
715,../data/processed/filtered_trials\cellula_MI_data_715.csv,right,False
716,../data/processed/filtered_trials\cellula_MI_data_716.csv,left,False
717,../data/processed/filtered_trials\cellula_MI_data_717.csv,left,False
718,../data/processed/filtered_trials\cellula_MI_data_718.csv,right,False
719,../data/processed/filtered_trials\cellula_MI_data_719.csv,right,False
720,../data/processed/filtered_trials\cellula_MI_data_720.csv,right,False
721,../data/processed/filtered_trials\cellula_MI_data_721.csv,right,False
722,../data/processed/filtered_trials\cellula_MI_data_722.csv,left,False
723,../data/processed/filtered_trials\cellula_MI_data_723.csv,right,False
724,../data/processed/filtered_trials\cellula_MI_data_724.csv,right,False
725,../data/processed/filtered_trials\cellula_MI_data_725.csv,right,False
726,../data/processed/filtered_trials\cellula_MI_data_726.csv,left,False
727,../data/processed/filtered_trials\cellula_MI_data_727.csv,right,False
728,../data/processed/filtered_trials\cellula_MI_data_728.csv,left,False
729,../data/processed/filtered_trials\cellula_MI_data_729.csv,left,False
730,../data/processed/filtered_trials\cellula_MI_data_730.csv,left,False
731,../data/processed/filtered_trials\cellula_MI_data_731.csv,right,False
732,../data/processed/filtered_trials\cellula_MI_data_732.csv,right,False
733,../data/processed/filtered_trials\cellula_MI_data_733.csv,right,False
734,../data/processed/filtered_trials\cellula_MI_data_734.csv,left,False
735,../data/processed/filtered_trials\cellula_MI_data_735.csv,left,False
736,../data/processed/filtered_trials\cellula_MI_data_736.csv,left,False
737,../data/processed/filtered_trials\cellula_MI_data_737.csv,right,False
738,../data/processed/filtered_trials\cellula_MI_data_738.csv,left,False
739,../data/processed/filtered_trials\cellula_MI_data_739.csv,left,False
740,../data/processed/filtered_trials\cellula_MI_data_740.csv,right,False
741,../data/processed/filtered_trials\cellula_MI_data_741.csv,right,False
742,../data/processed/filtered_trials\cellula_MI_data_742.csv,left,False
743,../data/processed/filtered_trials\cellula_MI_data_743.csv,left,False
744,../data/processed/filtered_trials\cellula_MI_data_744.csv,right,False
745,../data/processed/filtered_trials\cellula_MI_data_745.csv,left,False
746,../data/processed/filtered_trials\cellula_MI_data_746.csv,right,False
747,../data/processed/filtered_trials\cellula_MI_data_747.csv,right,False
748,../data/processed/filtered_trials\cellula_MI_data_748.csv,left,False
749,../data/processed/filtered_trials\cellula_MI_data_749.csv,right,False
750,../data/processed/filtered_trials\cellula_MI_data_750.csv,left,False
751,../data/processed/filtered_trials\cellula_MI_data_751.csv,right,False
752,../data/processed/filtered_trials\cellula_MI_data_752.csv,left,False
753,../data/processed/filtered_trials\cellula_MI_data_753.csv,right,False
754,../data/processed/filtered_trials\cellula_MI_data_754.csv,left,False
755,../data/processed/filtered_trials\cellula_MI_data_755.csv,right,False
756,../data/processed/filtered_trials\cellula_MI_data_756.csv,right,False
757,../data/processed/filtered_trials\cellula_MI_data_757.csv,left,False
758,../data/processed/filtered_trials\cellula_MI_data_758.csv,right,False
759,../data/processed/filtered_trials\cellula_MI_data_759.csv,right,False
760,../data/processed/filtered_trials\cellula_MI_data_760.csv,left,False
761,../data/processed/filtered_trials\cellula_MI_data_761.csv,right,False
762,../data/processed/filtered_trials\cellula_MI_data_762.csv,right,False
763,../data/processed/filtered_trials\cellula_MI_data_763.csv,right,False
764,../data/processed/filtered_trials\cellula_MI_data_764.csv,right,False
765,../data/processed/filtered_trials\cellula_MI_data_765.csv,right,False
766,../data/processed/filtered_trials\cellula_MI_data_766.csv,left,False
767,../data/processed/filtered_trials\cellula_MI_data_767.csv,right,False
768,../data/processed/filtered_trials\cellula_MI_data_768.csv,right,False
769,../data/processed/filtered_trials\cellula_MI_data_769.csv,left,False
770,../data/processed/filtered_trials\cellula_MI_data_770.csv,right,False
771,../data/processed/filtered_trials\cellula_MI_data_771.csv,right,False
772,../data/processed/filtered_trials\cellula_MI_data_772.csv,left,False
773,../data/processed/filtered_trials\cellula_MI_data_773.csv,left,False
774,../data/processed/filtered_trials\cellula_MI_data_774.csv,left,False
775,../data/processed/filtered_trials\cellula_MI_data_775.csv,left,False
776,../data/processed/filtered_trials\cellula_MI_data_776.csv,left,False
777,../data/processed/filtered_trials\cellula_MI_data_777.csv,left,False
778,../data/processed/filtered_trials\cellula_MI_data_778.csv,right,False
779,../data/processed/filtered_trials\cellula_MI_data_779.csv,right,False
780,../data/processed/filtered_trials\cellula_MI_data_780.csv,right,False
781,../data/processed/filtered_trials\cellula_MI_data_781.csv,right,False
782,../data/processed/filtered_trials\cellula_MI_data_782.csv,left,False
783,../data/processed/filtered_trials\cellula_MI_data_783.csv,right,False
784,../data/processed/filtered_trials\cellula_MI_data_784.csv,left,False
785,../data/processed/filtered_trials\cellula_MI_data_785.csv,left,False
786,../data/processed/filtered_trials\cellula_MI_data_786.csv,right,False
787,../data/processed/filtered_trials\cellula_MI_data_787.csv,left,False
788,../data/processed/filtered_trials\cellula_MI_data_788.csv,left,False
789,../data/processed/filtered_trials\cellula_MI_data_789.csv,left,False
790,../data/processed/filtered_trials\cellula_MI_data_790.csv,left,False
791,../data/processed/filtered_trials\cellula_MI_data_791.csv,left,False
792,../data/processed/filtered_trials\cellula_MI_data_792.csv,left,False
793,../data/processed/filtered_trials\cellula_MI_data_793.csv,left,False
794,../data/processed/filtered_trials\cellula_MI_data_794.csv,left,False
795,../data/processed/filtered_trials\cellula_MI_data_795.csv,right,False
796,../data/processed/filtered_trials\cellula_MI_data_796.csv,left,False
797,../data/processed/filtered_trials\cellula_MI_data_797.csv,left,False
798,../data/processed/filtered_trials\cellula_MI_data_798.csv,right,False
799,../data/processed/filtered_trials\cellula_MI_data_799.csv,right,False
800,../data/processed/filtered_trials\cellula_MI_data_800.csv,right,False
801,../data/processed/filtered_trials\cellula_MI_data_801.csv,left,False
802,../data/processed/filtered_trials\cellula_MI_data_802.csv,left,False
803,../data/processed/filtered_trials\cellula_MI_data_803.csv,right,False
804,../data/processed/filtered_trials\cellula_MI_data_804.csv,left,False
805,../data/processed/filtered_trials\cellula_MI_data_805.csv,right,False
806,../data/processed/filtered_trials\cellula_MI_data_806.csv,right,False
807,../data/processed/filtered_trials\cellula_MI_data_807.csv,left,False
808,../data/processed/filtered_trials\cellula_MI_data_808.csv,right,False
809,../data/processed/filtered_trials\cellula_MI_data_809.csv,right,False
810,../data/processed/filtered_trials\cellula_MI_data_810.csv,left,False
811,../data/processed/filtered_trials\cellula_MI_data_811.csv,right,False
812,../data/processed/filtered_trials\cellula_MI_data_812.csv,right,False
813,../data/processed/filtered_trials\cellula_MI_data_813.csv,left,False
814,../data/processed/filtered_trials\cellula_MI_data_814.csv,left,False
815,../data/processed/filtered_trials\cellula_MI_data_815.csv,left,False
816,../data/processed/filtered_trials\cellula_MI_data_816.csv,left,False
817,../data/processed/filtered_trials\cellula_MI_data_817.csv,right,False
818,../data/processed/filtered_trials\cellula_MI_data_818.csv,right,False
819,../data/processed/filtered_trials\cellula_MI_data_819.csv,left,False
820,../data/processed/filtered_trials\cellula_MI_data_820.csv,right,False
821,../data/processed/filtered_trials\cellula_MI_data_821.csv,left,False
822,../data/processed/filtered_trials\cellula_MI_data_822.csv,right,False
823,../data/processed/filtered_trials\cellula_MI_data_823.csv,left,False
824,../data/processed/filtered_trials\cellula_MI_data_824.csv,right,False
825,../data/processed/filtered_trials\cellula_MI_data_825.csv,left,False
826,../data/processed/filtered_trials\cellula_MI_data_826.csv,right,False
827,../data/processed/filtered_trials\cellula_MI_data_827.csv,right,False
828,../data/processed/filtered_trials\cellula_MI_data_828.csv,right,False
829,../data/processed/filtered_trials\cellula_MI_data_829.csv,left,False
830,../data/processed/filtered_trials\cellula_MI_data_830.csv,right,False
831,../data/processed/filtered_trials\cellula_MI_data_831.csv,right,False
832,../data/processed/filtered_trials\cellula_MI_data_832.csv,left,False
833,../data/processed/filtered_trials\cellula_MI_data_833.csv,left,False
834,../data/processed/filtered_trials\cellula_MI_data_834.csv,left,False
835,../data/processed/filtered_trials\cellula_MI_data_835.csv,left,False
836,../data/processed/filtered_trials\cellula_MI_data_836.csv,left,False
837,../data/processed/filtered_trials\cellula_MI_data_837.csv,left,False
838,../data/processed/filtered_trials\cellula_MI_data_838.csv,right,False
839,../data/processed/filtered_trials\cellula_MI_data_839.csv,right,False
840,../data/processed/filtered_trials\cellula_MI_data_840.csv,left,False
841,../data/processed/filtered_trials\cellula_MI_data_841.csv,left,False
842,../data/processed/filtered_trials\cellula_MI_data_842.csv,left,False
843,../data/processed/filtered_trials\cellula_MI_data_843.csv,left,False
844,../data/processed/filtered_trials\cellula_MI_data_844.csv,right,False
845,../data/processed/filtered_trials\cellula_MI_data_845.csv,right,False
846,../data/processed/filtered_trials\cellula_MI_data_846.csv,left,False
847,../data/processed/filtered_trials\cellula_MI_data_847.csv,left,False
848,../data/processed/filtered_trials\cellula_MI_data_848.csv,left,False
849,../data/processed/filtered_trials\cellula_MI_data_849.csv,left,False
850,../data/processed/filtered_trials\cellula_MI_data_850.csv,left,False
851,../data/processed/filtered_trials\cellula_MI_data_851.csv,left,False
852,../data/processed/filtered_trials\cellula_MI_data_852.csv,right,False
853,../data/processed/filtered_trials\cellula_MI_data_853.csv,right,False
854,../data/processed/filtered_trials\cellula_MI_data_854.csv,right,False
855,../data/processed/filtered_trials\cellula_MI_data_855.csv,right,False
856,../data/processed/filtered_trials\cellula_MI_data_856.csv,right,False
857,../data/processed/filtered_trials\cellula_MI_data_857.csv,left,False
858,../data/processed/filtered_trials\cellula_MI_data_858.csv,left,False
859,../data/processed/filtered_trials\cellula_MI_data_859.csv,right,False
860,../data/processed/filtered_trials\cellula_MI_data_860.csv,right,False
861,../data/processed/filtered_trials\cellula_MI_data_861.csv,left,False
862,../data/processed/filtered_trials\cellula_MI_data_862.csv,left,False
863,../data/processed/filtered_trials\cellula_MI_data_863.csv,right,False
864,../data/processed/filtered_trials\cellula_MI_data_864.csv,left,False
865,../data/processed/filtered_trials\cellula_MI_data_865.csv,right,False
866,../data/processed/filtered_trials\cellula_MI_data_866.csv,left,False
867,../data/processed/filtered_trials\cellula_MI_data_867.csv,right,False
868,../data/processed/filtered_trials\cellula_MI_data_868.csv,left,False
869,../data/processed/filtered_trials\cellula_MI_data_869.csv,left,False
870,../data/processed/filtered_trials\cellula_MI_data_870.csv,right,False
871,../data/processed/filtered_trials\cellula_MI_data_871.csv,right,False
872,../data/processed/filtered_trials\cellula_MI_data_872.csv,right,False
873,../data/processed/filtered_trials\cellula_MI_data_873.csv,left,False
874,../data/processed/filtered_trials\cellula_MI_data_874.csv,right,False
875,../data/processed/filtered_trials\cellula_MI_data_875.csv,right,False
876,../data/processed/filtered_trials\cellula_MI_data_876.csv,left,False
877,../data/processed/filtered_trials\cellula_MI_data_877.csv,right,False
878,../data/processed/filtered_trials\cellula_MI_data_878.csv,left,False
879,../data/processed/filtered_trials\cellula_MI_data_879.csv,left,False
880,../data/processed/filtered_trials\cellula_MI_data_880.csv,left,False
881,../data/processed/filtered_trials\cellula_MI_data_881.csv,right,False
882,../data/processed/filtered_trials\cellula_MI_data_882.csv,left,False
883,../data/processed/filtered_trials\cellula_MI_data_883.csv,left,False
884,../data/processed/filtered_trials\cellula_MI_data_884.csv,right,False
885,../data/processed/filtered_trials\cellula_MI_data_885.csv,left,False
886,../data/processed/filtered_trials\cellula_MI_data_886.csv,left,False
887,../data/processed/filtered_trials\cellula_MI_data_887.csv,right,False
888,../data/processed/filtered_trials\cellula_MI_data_888.csv,right,False
889,../data/processed/filtered_trials\cellula_MI_data_889.csv,right,False
890,../data/processed/filtered_trials\cellula_MI_data_890.csv,right,False
891,../data/processed/filtered_trials\cellula_MI_data_891.csv,right,False
892,../data/processed/filtered_trials\cellula_MI_data_892.csv,right,False
893,../data/processed/filtered_trials\cellula_MI_data_893.csv,left,False
894,../data/processed/filtered_trials\cellula_MI_data_894.csv,right,False
895,../data/processed/filtered_trials\cellula_MI_data_895.csv,right,False
896,../data/processed/filtered_trials\cellula_MI_data_896.csv,left,False
897,../data/processed/filtered_trials\cellula_MI_data_897.csv,left,False
898,../data/processed/filtered_trials\cellula_MI_data_898.csv,left,False
899,../data/processed/filtered_trials\cellula_MI_data_899.csv,left,False
900,../data/processed/filtered_trials\cellula_MI_data_900.csv,left,False
901,../data/processed/filtered_trials\cellula_MI_data_901.csv,right,False
902,../data/processed/filtered_trials\cellula_MI_data_902.csv,left,False
903,../data/processed/filtered_trials\cellula_MI_data_903.csv,left,False
904,../data/processed/filtered_trials\cellula_MI_data_904.csv,left,False
905,../data/processed/filtered_trials\cellula_MI_data_905.csv,right,False
906,../data/processed/filtered_trials\cellula_MI_data_906.csv,left,False
907,../data/processed/filtered_trials\cellula_MI_data_907.csv,right,False
908,../data/processed/filtered_trials\cellula_MI_data_908.csv,right,False
909,../data/processed/filtered_trials\cellula_MI_data_909.csv,right,False
910,../data/processed/filtered_trials\cellula_MI_data_910.csv,right,False
911,../data/processed/filtered_trials\cellula_MI_data_911.csv,right,False
912,../data/processed/filtered_trials\cellula_MI_data_912.csv,right,False
913,../data/processed/filtered_trials\cellula_MI_data_913.csv,left,False
914,../data/processed/filtered_trials\cellula_MI_data_914.csv,right,False
915,../data/processed/filtered_trials\cellula_MI_data_915.csv,left,False
916,../data/processed/filtered_trials\cellula_MI_data_916.csv,right,False
917,../data/processed/filtered_trials\cellula_MI_data_917.csv,left,False
918,../data/processed/filtered_trials\cellula_MI_data_918.csv,left,False
919,../data/processed/filtered_trials\cellula_MI_data_919.csv,left,False
920,../data/processed/filtered_trials\cellula_MI_data_920.csv,right,False
921,../data/processed/filtered_trials\cellula_MI_data_921.csv,right,False
922,../data/processed/filtered_trials\cellula_MI_data_922.csv,right,False
923,../data/processed/filtered_trials\cellula_MI_data_923.csv,right,False
924,../data/processed/filtered_trials\cellula_MI_data_924.csv,right,False
925,../data/processed/filtered_trials\cellula_MI_data_925.csv,left,False
926,../data/processed/filtered_trials\cellula_MI_data_926.csv,right,False
927,../data/processed/filtered_trials\cellula_MI_data_927.csv,left,False
928,../data/processed/filtered_trials\cellula_MI_data_928.csv,right,False
929,../data/processed/filtered_trials\cellula_MI_data_929.csv,right,False
930,../data/processed/filtered_trials\cellula_MI_data_930.csv,left,False
931,../data/processed/filtered_trials\cellula_MI_data_931.csv,right,False
932,../data/processed/filtered_trials\cellula_MI_data_932.csv,right,False
933,../data/processed/filtered_trials\cellula_MI_data_933.csv,right,False
934,../data/processed/filtered_trials\cellula_MI_data_934.csv,left,False
935,../data/processed/filtered_trials\cellula_MI_data_935.csv,left,False
936,../data/processed/filtered_trials\cellula_MI_data_936.csv,right,False
937,../data/processed/filtered_trials\cellula_MI_data_937.csv,left,False
938,../data/processed/filtered_trials\cellula_MI_data_938.csv,left,False
939,../data/processed/filtered_trials\cellula_MI_data_939.csv,right,False
940,../data/processed/filtered_trials\cellula_MI_data_940.csv,left,False
941,../data/processed/filtered_trials\cellula_MI_data_941.csv,right,False
942,../data/processed/filtered_trials\cellula_MI_data_942.csv,right,False
943,../data/processed/filtered_trials\cellula_MI_data_943.csv,right,False
944,../data/processed/filtered_trials\cellula_MI_data_944.csv,right,False
945,../data/processed/filtered_trials\cellula_MI_data_945.csv,right,False
946,../data/processed/filtered_trials\cellula_MI_data_946.csv,left,False
947,../data/processed/filtered_trials\cellula_MI_data_947.csv,left,False
948,../data/processed/filtered_trials\cellula_MI_data_948.csv,right,False
949,../data/processed/filtered_trials\cellula_MI_data_949.csv,right,False
950,../data/processed/filtered_trials\cellula_MI_data_950.csv,right,False
951,../data/processed/filtered_trials\cellula_MI_data_951.csv,left,False
952,../data/processed/filtered_trials\cellula_MI_data_952.csv,left,False
953,../data/processed/filtered_trials\cellula_MI_data_953.csv,left,False
954,../data/processed/filtered_trials\cellula_MI_data_954.csv,left,False
955,../data/processed/filtered_trials\cellula_MI_data_955.csv,left,False
956,../data/processed/filtered_trials\cellula_MI_data_956.csv,left,False
957,../data/processed/filtered_trials\cellula_MI_data_957.csv,right,False
958,../data/processed/filtered_trials\cellula_MI_data_958.csv,left,False
959,../data/processed/filtered_trials\cellula_MI_data_959.csv,right,False
960,../data/processed/filtered_trials\cellula_MI_data_960.csv,right,False
961,../data/processed/filtered_trials\cellula_MI_data_961.csv,right,False
962,../data/processed/filtered_trials\cellula_MI_data_962.csv,left,False
963,../data/processed/filtered_trials\cellula_MI_data_963.csv,right,False
964,../data/processed/filtered_trials\cellula_MI_data_964.csv,left,False
965,../data/processed/filtered_trials\cellula_MI_data_965.csv,right,False
966,../data/processed/filtered_trials\cellula_MI_data_966.csv,left,False
967,../data/processed/filtered_trials\cellula_MI_data_967.csv,right,False
968,../data/processed/filtered_trials\cellula_MI_data_968.csv,left,False
969,../data/processed/filtered_trials\cellula_MI_data_969.csv,right,False
970,../data/processed/filtered_trials\cellula_MI_data_970.csv,right,False
971,../data/processed/filtered_trials\cellula_MI_data_971.csv,left,False
972,../data/processed/filtered_trials\cellula_MI_data_972.csv,left,False
973,../data/processed/filtered_trials\cellula_MI_data_973.csv,right,False
974,../data/processed/filtered_trials\cellula_MI_data_974.csv,right,False
975,../data/processed/filtered_trials\cellula_MI_data_975.csv,right,False
976,../data/processed/filtered_trials\cellula_MI_data_976.csv,right,False
977,../data/processed/filtered_trials\cellula_MI_data_977.csv,left,False
978,../data/processed/filtered_trials\cellula_MI_data_978.csv,right,False
979,../data/processed/filtered_trials\cellula_MI_data_979.csv,left,False
980,../data/processed/filtered_trials\cellula_MI_data_980.csv,left,False
981,../data/processed/filtered_trials\cellula_MI_data_981.csv,right,False
982,../data/processed/filtered_trials\cellula_MI_data_982.csv,left,False
983,../data/processed/filtered_trials\cellula_MI_data_983.csv,left,False
984,../data/processed/filtered_trials\cellula_MI_data_984.csv,left,False
985,../data/processed/filtered_trials\cellula_MI_data_985.csv,right,False
986,../data/processed/filtered_trials\cellula_MI_data_986.csv,right,False
987,../data/processed/filtered_trials\cellula_MI_data_987.csv,right,False
988,../data/processed/filtered_trials\cellula_MI_data_988.csv,right,False
989,../data/processed/filtered_trials\cellula_MI_data_989.csv,right,False
990,../data/processed/filtered_trials\cellula_MI_data_990.csv,left,False
991,../data/processed/filtered_trials\cellula_MI_data_991.csv,left,False
992,../data/processed/filtered_trials\cellula_MI_data_992.csv,left,False
993,../data/processed/filtered_trials\cellula_MI_data_993.csv,left,False
994,../data/processed/filtered_trials\cellula_MI_data_994.csv,right,False
995,../data/processed/filtered_trials\cellula_MI_data_995.csv,right,False
996,../data/processed/filtered_trials\cellula_MI_data_996.csv,right,False
997,../data/processed/filtered_trials\cellula_MI_data_997.csv,left,False
998,../data/processed/filtered_trials\cellula_MI_data_998.csv,right,False
999,../data/processed/filtered_trials\cellula_MI_data_999.csv,left,False
