trial_id,file_path,label
424,../data/processed/rereferenced_trials\cellula_MI_data_424.csv,right
425,../data/processed/rereferenced_trials\cellula_MI_data_425.csv,left
426,../data/processed/rereferenced_trials\cellula_MI_data_426.csv,right
427,../data/processed/rereferenced_trials\cellula_MI_data_427.csv,left
428,../data/processed/rereferenced_trials\cellula_MI_data_428.csv,left
429,../data/processed/rereferenced_trials\cellula_MI_data_429.csv,left
430,../data/processed/rereferenced_trials\cellula_MI_data_430.csv,right
431,../data/processed/rereferenced_trials\cellula_MI_data_431.csv,right
432,../data/processed/rereferenced_trials\cellula_MI_data_432.csv,right
433,../data/processed/rereferenced_trials\cellula_MI_data_433.csv,right
434,../data/processed/rereferenced_trials\cellula_MI_data_434.csv,right
435,../data/processed/rereferenced_trials\cellula_MI_data_435.csv,left
436,../data/processed/rereferenced_trials\cellula_MI_data_436.csv,left
437,../data/processed/rereferenced_trials\cellula_MI_data_437.csv,right
438,../data/processed/rereferenced_trials\cellula_MI_data_438.csv,left
439,../data/processed/rereferenced_trials\cellula_MI_data_439.csv,left
440,../data/processed/rereferenced_trials\cellula_MI_data_440.csv,left
441,../data/processed/rereferenced_trials\cellula_MI_data_441.csv,right
442,../data/processed/rereferenced_trials\cellula_MI_data_442.csv,left
443,../data/processed/rereferenced_trials\cellula_MI_data_443.csv,right
444,../data/processed/rereferenced_trials\cellula_MI_data_444.csv,right
445,../data/processed/rereferenced_trials\cellula_MI_data_445.csv,right
446,../data/processed/rereferenced_trials\cellula_MI_data_446.csv,left
447,../data/processed/rereferenced_trials\cellula_MI_data_447.csv,left
448,../data/processed/rereferenced_trials\cellula_MI_data_448.csv,left
449,../data/processed/rereferenced_trials\cellula_MI_data_449.csv,left
450,../data/processed/rereferenced_trials\cellula_MI_data_450.csv,right
451,../data/processed/rereferenced_trials\cellula_MI_data_451.csv,right
452,../data/processed/rereferenced_trials\cellula_MI_data_452.csv,right
453,../data/processed/rereferenced_trials\cellula_MI_data_453.csv,left
454,../data/processed/rereferenced_trials\cellula_MI_data_454.csv,right
455,../data/processed/rereferenced_trials\cellula_MI_data_455.csv,left
456,../data/processed/rereferenced_trials\cellula_MI_data_456.csv,left
457,../data/processed/rereferenced_trials\cellula_MI_data_457.csv,right
458,../data/processed/rereferenced_trials\cellula_MI_data_458.csv,right
459,../data/processed/rereferenced_trials\cellula_MI_data_459.csv,right
505,../data/processed/rereferenced_trials\cellula_MI_data_505.csv,left
506,../data/processed/rereferenced_trials\cellula_MI_data_506.csv,left
507,../data/processed/rereferenced_trials\cellula_MI_data_507.csv,left
508,../data/processed/rereferenced_trials\cellula_MI_data_508.csv,left
509,../data/processed/rereferenced_trials\cellula_MI_data_509.csv,left
510,../data/processed/rereferenced_trials\cellula_MI_data_510.csv,left
511,../data/processed/rereferenced_trials\cellula_MI_data_511.csv,right
512,../data/processed/rereferenced_trials\cellula_MI_data_512.csv,left
513,../data/processed/rereferenced_trials\cellula_MI_data_513.csv,left
604,../data/processed/rereferenced_trials\cellula_MI_data_604.csv,right
605,../data/processed/rereferenced_trials\cellula_MI_data_605.csv,right
606,../data/processed/rereferenced_trials\cellula_MI_data_606.csv,left
607,../data/processed/rereferenced_trials\cellula_MI_data_607.csv,right
608,../data/processed/rereferenced_trials\cellula_MI_data_608.csv,left
609,../data/processed/rereferenced_trials\cellula_MI_data_609.csv,right
610,../data/processed/rereferenced_trials\cellula_MI_data_610.csv,right
611,../data/processed/rereferenced_trials\cellula_MI_data_611.csv,left
612,../data/processed/rereferenced_trials\cellula_MI_data_612.csv,left
622,../data/processed/rereferenced_trials\cellula_MI_data_622.csv,right
623,../data/processed/rereferenced_trials\cellula_MI_data_623.csv,right
624,../data/processed/rereferenced_trials\cellula_MI_data_624.csv,right
625,../data/processed/rereferenced_trials\cellula_MI_data_625.csv,left
626,../data/processed/rereferenced_trials\cellula_MI_data_626.csv,right
627,../data/processed/rereferenced_trials\cellula_MI_data_627.csv,left
628,../data/processed/rereferenced_trials\cellula_MI_data_628.csv,right
629,../data/processed/rereferenced_trials\cellula_MI_data_629.csv,left
630,../data/processed/rereferenced_trials\cellula_MI_data_630.csv,right
631,../data/processed/rereferenced_trials\cellula_MI_data_631.csv,left
632,../data/processed/rereferenced_trials\cellula_MI_data_632.csv,right
633,../data/processed/rereferenced_trials\cellula_MI_data_633.csv,left
634,../data/processed/rereferenced_trials\cellula_MI_data_634.csv,right
635,../data/processed/rereferenced_trials\cellula_MI_data_635.csv,left
636,../data/processed/rereferenced_trials\cellula_MI_data_636.csv,right
637,../data/processed/rereferenced_trials\cellula_MI_data_637.csv,left
638,../data/processed/rereferenced_trials\cellula_MI_data_638.csv,left
639,../data/processed/rereferenced_trials\cellula_MI_data_639.csv,right
640,../data/processed/rereferenced_trials\cellula_MI_data_640.csv,right
641,../data/processed/rereferenced_trials\cellula_MI_data_641.csv,right
642,../data/processed/rereferenced_trials\cellula_MI_data_642.csv,left
643,../data/processed/rereferenced_trials\cellula_MI_data_643.csv,left
644,../data/processed/rereferenced_trials\cellula_MI_data_644.csv,right
645,../data/processed/rereferenced_trials\cellula_MI_data_645.csv,left
646,../data/processed/rereferenced_trials\cellula_MI_data_646.csv,right
647,../data/processed/rereferenced_trials\cellula_MI_data_647.csv,right
648,../data/processed/rereferenced_trials\cellula_MI_data_648.csv,right
649,../data/processed/rereferenced_trials\cellula_MI_data_649.csv,right
650,../data/processed/rereferenced_trials\cellula_MI_data_650.csv,left
651,../data/processed/rereferenced_trials\cellula_MI_data_651.csv,left
652,../data/processed/rereferenced_trials\cellula_MI_data_652.csv,right
653,../data/processed/rereferenced_trials\cellula_MI_data_653.csv,left
654,../data/processed/rereferenced_trials\cellula_MI_data_654.csv,right
655,../data/processed/rereferenced_trials\cellula_MI_data_655.csv,left
656,../data/processed/rereferenced_trials\cellula_MI_data_656.csv,right
657,../data/processed/rereferenced_trials\cellula_MI_data_657.csv,right
667,../data/processed/rereferenced_trials\cellula_MI_data_667.csv,left
668,../data/processed/rereferenced_trials\cellula_MI_data_668.csv,right
669,../data/processed/rereferenced_trials\cellula_MI_data_669.csv,left
670,../data/processed/rereferenced_trials\cellula_MI_data_670.csv,left
671,../data/processed/rereferenced_trials\cellula_MI_data_671.csv,left
672,../data/processed/rereferenced_trials\cellula_MI_data_672.csv,left
673,../data/processed/rereferenced_trials\cellula_MI_data_673.csv,left
674,../data/processed/rereferenced_trials\cellula_MI_data_674.csv,left
675,../data/processed/rereferenced_trials\cellula_MI_data_675.csv,left
676,../data/processed/rereferenced_trials\cellula_MI_data_676.csv,right
677,../data/processed/rereferenced_trials\cellula_MI_data_677.csv,left
678,../data/processed/rereferenced_trials\cellula_MI_data_678.csv,right
679,../data/processed/rereferenced_trials\cellula_MI_data_679.csv,left
680,../data/processed/rereferenced_trials\cellula_MI_data_680.csv,left
681,../data/processed/rereferenced_trials\cellula_MI_data_681.csv,left
682,../data/processed/rereferenced_trials\cellula_MI_data_682.csv,right
683,../data/processed/rereferenced_trials\cellula_MI_data_683.csv,left
684,../data/processed/rereferenced_trials\cellula_MI_data_684.csv,right
685,../data/processed/rereferenced_trials\cellula_MI_data_685.csv,right
686,../data/processed/rereferenced_trials\cellula_MI_data_686.csv,left
687,../data/processed/rereferenced_trials\cellula_MI_data_687.csv,right
688,../data/processed/rereferenced_trials\cellula_MI_data_688.csv,right
689,../data/processed/rereferenced_trials\cellula_MI_data_689.csv,left
690,../data/processed/rereferenced_trials\cellula_MI_data_690.csv,right
691,../data/processed/rereferenced_trials\cellula_MI_data_691.csv,left
692,../data/processed/rereferenced_trials\cellula_MI_data_692.csv,right
693,../data/processed/rereferenced_trials\cellula_MI_data_693.csv,left
694,../data/processed/rereferenced_trials\cellula_MI_data_694.csv,left
695,../data/processed/rereferenced_trials\cellula_MI_data_695.csv,right
696,../data/processed/rereferenced_trials\cellula_MI_data_696.csv,right
697,../data/processed/rereferenced_trials\cellula_MI_data_697.csv,right
698,../data/processed/rereferenced_trials\cellula_MI_data_698.csv,right
699,../data/processed/rereferenced_trials\cellula_MI_data_699.csv,right
700,../data/processed/rereferenced_trials\cellula_MI_data_700.csv,left
701,../data/processed/rereferenced_trials\cellula_MI_data_701.csv,left
702,../data/processed/rereferenced_trials\cellula_MI_data_702.csv,right
703,../data/processed/rereferenced_trials\cellula_MI_data_703.csv,right
704,../data/processed/rereferenced_trials\cellula_MI_data_704.csv,left
705,../data/processed/rereferenced_trials\cellula_MI_data_705.csv,left
706,../data/processed/rereferenced_trials\cellula_MI_data_706.csv,left
707,../data/processed/rereferenced_trials\cellula_MI_data_707.csv,right
708,../data/processed/rereferenced_trials\cellula_MI_data_708.csv,left
709,../data/processed/rereferenced_trials\cellula_MI_data_709.csv,right
710,../data/processed/rereferenced_trials\cellula_MI_data_710.csv,right
711,../data/processed/rereferenced_trials\cellula_MI_data_711.csv,left
712,../data/processed/rereferenced_trials\cellula_MI_data_712.csv,right
713,../data/processed/rereferenced_trials\cellula_MI_data_713.csv,right
714,../data/processed/rereferenced_trials\cellula_MI_data_714.csv,left
715,../data/processed/rereferenced_trials\cellula_MI_data_715.csv,right
716,../data/processed/rereferenced_trials\cellula_MI_data_716.csv,left
717,../data/processed/rereferenced_trials\cellula_MI_data_717.csv,left
718,../data/processed/rereferenced_trials\cellula_MI_data_718.csv,right
719,../data/processed/rereferenced_trials\cellula_MI_data_719.csv,right
720,../data/processed/rereferenced_trials\cellula_MI_data_720.csv,right
721,../data/processed/rereferenced_trials\cellula_MI_data_721.csv,right
722,../data/processed/rereferenced_trials\cellula_MI_data_722.csv,left
723,../data/processed/rereferenced_trials\cellula_MI_data_723.csv,right
724,../data/processed/rereferenced_trials\cellula_MI_data_724.csv,right
725,../data/processed/rereferenced_trials\cellula_MI_data_725.csv,right
726,../data/processed/rereferenced_trials\cellula_MI_data_726.csv,left
727,../data/processed/rereferenced_trials\cellula_MI_data_727.csv,right
728,../data/processed/rereferenced_trials\cellula_MI_data_728.csv,left
729,../data/processed/rereferenced_trials\cellula_MI_data_729.csv,left
730,../data/processed/rereferenced_trials\cellula_MI_data_730.csv,left
731,../data/processed/rereferenced_trials\cellula_MI_data_731.csv,right
732,../data/processed/rereferenced_trials\cellula_MI_data_732.csv,right
733,../data/processed/rereferenced_trials\cellula_MI_data_733.csv,right
734,../data/processed/rereferenced_trials\cellula_MI_data_734.csv,left
735,../data/processed/rereferenced_trials\cellula_MI_data_735.csv,left
736,../data/processed/rereferenced_trials\cellula_MI_data_736.csv,left
737,../data/processed/rereferenced_trials\cellula_MI_data_737.csv,right
738,../data/processed/rereferenced_trials\cellula_MI_data_738.csv,left
739,../data/processed/rereferenced_trials\cellula_MI_data_739.csv,left
740,../data/processed/rereferenced_trials\cellula_MI_data_740.csv,right
741,../data/processed/rereferenced_trials\cellula_MI_data_741.csv,right
742,../data/processed/rereferenced_trials\cellula_MI_data_742.csv,left
743,../data/processed/rereferenced_trials\cellula_MI_data_743.csv,left
744,../data/processed/rereferenced_trials\cellula_MI_data_744.csv,right
745,../data/processed/rereferenced_trials\cellula_MI_data_745.csv,left
746,../data/processed/rereferenced_trials\cellula_MI_data_746.csv,right
747,../data/processed/rereferenced_trials\cellula_MI_data_747.csv,right
748,../data/processed/rereferenced_trials\cellula_MI_data_748.csv,left
749,../data/processed/rereferenced_trials\cellula_MI_data_749.csv,right
750,../data/processed/rereferenced_trials\cellula_MI_data_750.csv,left
751,../data/processed/rereferenced_trials\cellula_MI_data_751.csv,right
752,../data/processed/rereferenced_trials\cellula_MI_data_752.csv,left
753,../data/processed/rereferenced_trials\cellula_MI_data_753.csv,right
754,../data/processed/rereferenced_trials\cellula_MI_data_754.csv,left
755,../data/processed/rereferenced_trials\cellula_MI_data_755.csv,right
756,../data/processed/rereferenced_trials\cellula_MI_data_756.csv,right
757,../data/processed/rereferenced_trials\cellula_MI_data_757.csv,left
758,../data/processed/rereferenced_trials\cellula_MI_data_758.csv,right
759,../data/processed/rereferenced_trials\cellula_MI_data_759.csv,right
760,../data/processed/rereferenced_trials\cellula_MI_data_760.csv,left
761,../data/processed/rereferenced_trials\cellula_MI_data_761.csv,right
762,../data/processed/rereferenced_trials\cellula_MI_data_762.csv,right
763,../data/processed/rereferenced_trials\cellula_MI_data_763.csv,right
764,../data/processed/rereferenced_trials\cellula_MI_data_764.csv,right
765,../data/processed/rereferenced_trials\cellula_MI_data_765.csv,right
766,../data/processed/rereferenced_trials\cellula_MI_data_766.csv,left
767,../data/processed/rereferenced_trials\cellula_MI_data_767.csv,right
768,../data/processed/rereferenced_trials\cellula_MI_data_768.csv,right
769,../data/processed/rereferenced_trials\cellula_MI_data_769.csv,left
770,../data/processed/rereferenced_trials\cellula_MI_data_770.csv,right
771,../data/processed/rereferenced_trials\cellula_MI_data_771.csv,right
772,../data/processed/rereferenced_trials\cellula_MI_data_772.csv,left
773,../data/processed/rereferenced_trials\cellula_MI_data_773.csv,left
774,../data/processed/rereferenced_trials\cellula_MI_data_774.csv,left
775,../data/processed/rereferenced_trials\cellula_MI_data_775.csv,left
776,../data/processed/rereferenced_trials\cellula_MI_data_776.csv,left
777,../data/processed/rereferenced_trials\cellula_MI_data_777.csv,left
778,../data/processed/rereferenced_trials\cellula_MI_data_778.csv,right
779,../data/processed/rereferenced_trials\cellula_MI_data_779.csv,right
780,../data/processed/rereferenced_trials\cellula_MI_data_780.csv,right
781,../data/processed/rereferenced_trials\cellula_MI_data_781.csv,right
782,../data/processed/rereferenced_trials\cellula_MI_data_782.csv,left
783,../data/processed/rereferenced_trials\cellula_MI_data_783.csv,right
784,../data/processed/rereferenced_trials\cellula_MI_data_784.csv,left
785,../data/processed/rereferenced_trials\cellula_MI_data_785.csv,left
786,../data/processed/rereferenced_trials\cellula_MI_data_786.csv,right
787,../data/processed/rereferenced_trials\cellula_MI_data_787.csv,left
788,../data/processed/rereferenced_trials\cellula_MI_data_788.csv,left
789,../data/processed/rereferenced_trials\cellula_MI_data_789.csv,left
790,../data/processed/rereferenced_trials\cellula_MI_data_790.csv,left
791,../data/processed/rereferenced_trials\cellula_MI_data_791.csv,left
792,../data/processed/rereferenced_trials\cellula_MI_data_792.csv,left
793,../data/processed/rereferenced_trials\cellula_MI_data_793.csv,left
794,../data/processed/rereferenced_trials\cellula_MI_data_794.csv,left
795,../data/processed/rereferenced_trials\cellula_MI_data_795.csv,right
796,../data/processed/rereferenced_trials\cellula_MI_data_796.csv,left
797,../data/processed/rereferenced_trials\cellula_MI_data_797.csv,left
798,../data/processed/rereferenced_trials\cellula_MI_data_798.csv,right
799,../data/processed/rereferenced_trials\cellula_MI_data_799.csv,right
800,../data/processed/rereferenced_trials\cellula_MI_data_800.csv,right
801,../data/processed/rereferenced_trials\cellula_MI_data_801.csv,left
802,../data/processed/rereferenced_trials\cellula_MI_data_802.csv,left
803,../data/processed/rereferenced_trials\cellula_MI_data_803.csv,right
804,../data/processed/rereferenced_trials\cellula_MI_data_804.csv,left
805,../data/processed/rereferenced_trials\cellula_MI_data_805.csv,right
806,../data/processed/rereferenced_trials\cellula_MI_data_806.csv,right
807,../data/processed/rereferenced_trials\cellula_MI_data_807.csv,left
808,../data/processed/rereferenced_trials\cellula_MI_data_808.csv,right
809,../data/processed/rereferenced_trials\cellula_MI_data_809.csv,right
810,../data/processed/rereferenced_trials\cellula_MI_data_810.csv,left
811,../data/processed/rereferenced_trials\cellula_MI_data_811.csv,right
812,../data/processed/rereferenced_trials\cellula_MI_data_812.csv,right
813,../data/processed/rereferenced_trials\cellula_MI_data_813.csv,left
814,../data/processed/rereferenced_trials\cellula_MI_data_814.csv,left
815,../data/processed/rereferenced_trials\cellula_MI_data_815.csv,left
816,../data/processed/rereferenced_trials\cellula_MI_data_816.csv,left
817,../data/processed/rereferenced_trials\cellula_MI_data_817.csv,right
818,../data/processed/rereferenced_trials\cellula_MI_data_818.csv,right
819,../data/processed/rereferenced_trials\cellula_MI_data_819.csv,left
820,../data/processed/rereferenced_trials\cellula_MI_data_820.csv,right
821,../data/processed/rereferenced_trials\cellula_MI_data_821.csv,left
822,../data/processed/rereferenced_trials\cellula_MI_data_822.csv,right
823,../data/processed/rereferenced_trials\cellula_MI_data_823.csv,left
824,../data/processed/rereferenced_trials\cellula_MI_data_824.csv,right
825,../data/processed/rereferenced_trials\cellula_MI_data_825.csv,left
826,../data/processed/rereferenced_trials\cellula_MI_data_826.csv,right
827,../data/processed/rereferenced_trials\cellula_MI_data_827.csv,right
828,../data/processed/rereferenced_trials\cellula_MI_data_828.csv,right
829,../data/processed/rereferenced_trials\cellula_MI_data_829.csv,left
830,../data/processed/rereferenced_trials\cellula_MI_data_830.csv,right
831,../data/processed/rereferenced_trials\cellula_MI_data_831.csv,right
832,../data/processed/rereferenced_trials\cellula_MI_data_832.csv,left
833,../data/processed/rereferenced_trials\cellula_MI_data_833.csv,left
834,../data/processed/rereferenced_trials\cellula_MI_data_834.csv,left
835,../data/processed/rereferenced_trials\cellula_MI_data_835.csv,left
836,../data/processed/rereferenced_trials\cellula_MI_data_836.csv,left
837,../data/processed/rereferenced_trials\cellula_MI_data_837.csv,left
838,../data/processed/rereferenced_trials\cellula_MI_data_838.csv,right
839,../data/processed/rereferenced_trials\cellula_MI_data_839.csv,right
840,../data/processed/rereferenced_trials\cellula_MI_data_840.csv,left
841,../data/processed/rereferenced_trials\cellula_MI_data_841.csv,left
842,../data/processed/rereferenced_trials\cellula_MI_data_842.csv,left
843,../data/processed/rereferenced_trials\cellula_MI_data_843.csv,left
844,../data/processed/rereferenced_trials\cellula_MI_data_844.csv,right
845,../data/processed/rereferenced_trials\cellula_MI_data_845.csv,right
846,../data/processed/rereferenced_trials\cellula_MI_data_846.csv,left
847,../data/processed/rereferenced_trials\cellula_MI_data_847.csv,left
848,../data/processed/rereferenced_trials\cellula_MI_data_848.csv,left
849,../data/processed/rereferenced_trials\cellula_MI_data_849.csv,left
850,../data/processed/rereferenced_trials\cellula_MI_data_850.csv,left
851,../data/processed/rereferenced_trials\cellula_MI_data_851.csv,left
852,../data/processed/rereferenced_trials\cellula_MI_data_852.csv,right
853,../data/processed/rereferenced_trials\cellula_MI_data_853.csv,right
854,../data/processed/rereferenced_trials\cellula_MI_data_854.csv,right
855,../data/processed/rereferenced_trials\cellula_MI_data_855.csv,right
856,../data/processed/rereferenced_trials\cellula_MI_data_856.csv,right
857,../data/processed/rereferenced_trials\cellula_MI_data_857.csv,left
858,../data/processed/rereferenced_trials\cellula_MI_data_858.csv,left
859,../data/processed/rereferenced_trials\cellula_MI_data_859.csv,right
860,../data/processed/rereferenced_trials\cellula_MI_data_860.csv,right
861,../data/processed/rereferenced_trials\cellula_MI_data_861.csv,left
862,../data/processed/rereferenced_trials\cellula_MI_data_862.csv,left
863,../data/processed/rereferenced_trials\cellula_MI_data_863.csv,right
864,../data/processed/rereferenced_trials\cellula_MI_data_864.csv,left
865,../data/processed/rereferenced_trials\cellula_MI_data_865.csv,right
866,../data/processed/rereferenced_trials\cellula_MI_data_866.csv,left
867,../data/processed/rereferenced_trials\cellula_MI_data_867.csv,right
868,../data/processed/rereferenced_trials\cellula_MI_data_868.csv,left
869,../data/processed/rereferenced_trials\cellula_MI_data_869.csv,left
870,../data/processed/rereferenced_trials\cellula_MI_data_870.csv,right
871,../data/processed/rereferenced_trials\cellula_MI_data_871.csv,right
872,../data/processed/rereferenced_trials\cellula_MI_data_872.csv,right
873,../data/processed/rereferenced_trials\cellula_MI_data_873.csv,left
874,../data/processed/rereferenced_trials\cellula_MI_data_874.csv,right
875,../data/processed/rereferenced_trials\cellula_MI_data_875.csv,right
876,../data/processed/rereferenced_trials\cellula_MI_data_876.csv,left
877,../data/processed/rereferenced_trials\cellula_MI_data_877.csv,right
878,../data/processed/rereferenced_trials\cellula_MI_data_878.csv,left
879,../data/processed/rereferenced_trials\cellula_MI_data_879.csv,left
880,../data/processed/rereferenced_trials\cellula_MI_data_880.csv,left
881,../data/processed/rereferenced_trials\cellula_MI_data_881.csv,right
882,../data/processed/rereferenced_trials\cellula_MI_data_882.csv,left
883,../data/processed/rereferenced_trials\cellula_MI_data_883.csv,left
884,../data/processed/rereferenced_trials\cellula_MI_data_884.csv,right
885,../data/processed/rereferenced_trials\cellula_MI_data_885.csv,left
886,../data/processed/rereferenced_trials\cellula_MI_data_886.csv,left
887,../data/processed/rereferenced_trials\cellula_MI_data_887.csv,right
888,../data/processed/rereferenced_trials\cellula_MI_data_888.csv,right
889,../data/processed/rereferenced_trials\cellula_MI_data_889.csv,right
890,../data/processed/rereferenced_trials\cellula_MI_data_890.csv,right
891,../data/processed/rereferenced_trials\cellula_MI_data_891.csv,right
892,../data/processed/rereferenced_trials\cellula_MI_data_892.csv,right
893,../data/processed/rereferenced_trials\cellula_MI_data_893.csv,left
894,../data/processed/rereferenced_trials\cellula_MI_data_894.csv,right
895,../data/processed/rereferenced_trials\cellula_MI_data_895.csv,right
896,../data/processed/rereferenced_trials\cellula_MI_data_896.csv,left
897,../data/processed/rereferenced_trials\cellula_MI_data_897.csv,left
898,../data/processed/rereferenced_trials\cellula_MI_data_898.csv,left
899,../data/processed/rereferenced_trials\cellula_MI_data_899.csv,left
900,../data/processed/rereferenced_trials\cellula_MI_data_900.csv,left
901,../data/processed/rereferenced_trials\cellula_MI_data_901.csv,right
902,../data/processed/rereferenced_trials\cellula_MI_data_902.csv,left
903,../data/processed/rereferenced_trials\cellula_MI_data_903.csv,left
904,../data/processed/rereferenced_trials\cellula_MI_data_904.csv,left
905,../data/processed/rereferenced_trials\cellula_MI_data_905.csv,right
906,../data/processed/rereferenced_trials\cellula_MI_data_906.csv,left
907,../data/processed/rereferenced_trials\cellula_MI_data_907.csv,right
908,../data/processed/rereferenced_trials\cellula_MI_data_908.csv,right
909,../data/processed/rereferenced_trials\cellula_MI_data_909.csv,right
910,../data/processed/rereferenced_trials\cellula_MI_data_910.csv,right
911,../data/processed/rereferenced_trials\cellula_MI_data_911.csv,right
912,../data/processed/rereferenced_trials\cellula_MI_data_912.csv,right
913,../data/processed/rereferenced_trials\cellula_MI_data_913.csv,left
914,../data/processed/rereferenced_trials\cellula_MI_data_914.csv,right
915,../data/processed/rereferenced_trials\cellula_MI_data_915.csv,left
916,../data/processed/rereferenced_trials\cellula_MI_data_916.csv,right
917,../data/processed/rereferenced_trials\cellula_MI_data_917.csv,left
918,../data/processed/rereferenced_trials\cellula_MI_data_918.csv,left
919,../data/processed/rereferenced_trials\cellula_MI_data_919.csv,left
920,../data/processed/rereferenced_trials\cellula_MI_data_920.csv,right
921,../data/processed/rereferenced_trials\cellula_MI_data_921.csv,right
922,../data/processed/rereferenced_trials\cellula_MI_data_922.csv,right
923,../data/processed/rereferenced_trials\cellula_MI_data_923.csv,right
924,../data/processed/rereferenced_trials\cellula_MI_data_924.csv,right
925,../data/processed/rereferenced_trials\cellula_MI_data_925.csv,left
926,../data/processed/rereferenced_trials\cellula_MI_data_926.csv,right
927,../data/processed/rereferenced_trials\cellula_MI_data_927.csv,left
928,../data/processed/rereferenced_trials\cellula_MI_data_928.csv,right
929,../data/processed/rereferenced_trials\cellula_MI_data_929.csv,right
930,../data/processed/rereferenced_trials\cellula_MI_data_930.csv,left
931,../data/processed/rereferenced_trials\cellula_MI_data_931.csv,right
932,../data/processed/rereferenced_trials\cellula_MI_data_932.csv,right
933,../data/processed/rereferenced_trials\cellula_MI_data_933.csv,right
934,../data/processed/rereferenced_trials\cellula_MI_data_934.csv,left
935,../data/processed/rereferenced_trials\cellula_MI_data_935.csv,left
936,../data/processed/rereferenced_trials\cellula_MI_data_936.csv,right
937,../data/processed/rereferenced_trials\cellula_MI_data_937.csv,left
938,../data/processed/rereferenced_trials\cellula_MI_data_938.csv,left
939,../data/processed/rereferenced_trials\cellula_MI_data_939.csv,right
940,../data/processed/rereferenced_trials\cellula_MI_data_940.csv,left
941,../data/processed/rereferenced_trials\cellula_MI_data_941.csv,right
942,../data/processed/rereferenced_trials\cellula_MI_data_942.csv,right
943,../data/processed/rereferenced_trials\cellula_MI_data_943.csv,right
944,../data/processed/rereferenced_trials\cellula_MI_data_944.csv,right
945,../data/processed/rereferenced_trials\cellula_MI_data_945.csv,right
946,../data/processed/rereferenced_trials\cellula_MI_data_946.csv,left
947,../data/processed/rereferenced_trials\cellula_MI_data_947.csv,left
948,../data/processed/rereferenced_trials\cellula_MI_data_948.csv,right
949,../data/processed/rereferenced_trials\cellula_MI_data_949.csv,right
950,../data/processed/rereferenced_trials\cellula_MI_data_950.csv,right
951,../data/processed/rereferenced_trials\cellula_MI_data_951.csv,left
952,../data/processed/rereferenced_trials\cellula_MI_data_952.csv,left
953,../data/processed/rereferenced_trials\cellula_MI_data_953.csv,left
954,../data/processed/rereferenced_trials\cellula_MI_data_954.csv,left
955,../data/processed/rereferenced_trials\cellula_MI_data_955.csv,left
956,../data/processed/rereferenced_trials\cellula_MI_data_956.csv,left
957,../data/processed/rereferenced_trials\cellula_MI_data_957.csv,right
958,../data/processed/rereferenced_trials\cellula_MI_data_958.csv,left
959,../data/processed/rereferenced_trials\cellula_MI_data_959.csv,right
960,../data/processed/rereferenced_trials\cellula_MI_data_960.csv,right
961,../data/processed/rereferenced_trials\cellula_MI_data_961.csv,right
962,../data/processed/rereferenced_trials\cellula_MI_data_962.csv,left
963,../data/processed/rereferenced_trials\cellula_MI_data_963.csv,right
964,../data/processed/rereferenced_trials\cellula_MI_data_964.csv,left
965,../data/processed/rereferenced_trials\cellula_MI_data_965.csv,right
966,../data/processed/rereferenced_trials\cellula_MI_data_966.csv,left
967,../data/processed/rereferenced_trials\cellula_MI_data_967.csv,right
968,../data/processed/rereferenced_trials\cellula_MI_data_968.csv,left
969,../data/processed/rereferenced_trials\cellula_MI_data_969.csv,right
970,../data/processed/rereferenced_trials\cellula_MI_data_970.csv,right
971,../data/processed/rereferenced_trials\cellula_MI_data_971.csv,left
972,../data/processed/rereferenced_trials\cellula_MI_data_972.csv,left
973,../data/processed/rereferenced_trials\cellula_MI_data_973.csv,right
974,../data/processed/rereferenced_trials\cellula_MI_data_974.csv,right
975,../data/processed/rereferenced_trials\cellula_MI_data_975.csv,right
976,../data/processed/rereferenced_trials\cellula_MI_data_976.csv,right
977,../data/processed/rereferenced_trials\cellula_MI_data_977.csv,left
978,../data/processed/rereferenced_trials\cellula_MI_data_978.csv,right
979,../data/processed/rereferenced_trials\cellula_MI_data_979.csv,left
980,../data/processed/rereferenced_trials\cellula_MI_data_980.csv,left
981,../data/processed/rereferenced_trials\cellula_MI_data_981.csv,right
982,../data/processed/rereferenced_trials\cellula_MI_data_982.csv,left
983,../data/processed/rereferenced_trials\cellula_MI_data_983.csv,left
984,../data/processed/rereferenced_trials\cellula_MI_data_984.csv,left
985,../data/processed/rereferenced_trials\cellula_MI_data_985.csv,right
986,../data/processed/rereferenced_trials\cellula_MI_data_986.csv,right
987,../data/processed/rereferenced_trials\cellula_MI_data_987.csv,right
988,../data/processed/rereferenced_trials\cellula_MI_data_988.csv,right
989,../data/processed/rereferenced_trials\cellula_MI_data_989.csv,right
990,../data/processed/rereferenced_trials\cellula_MI_data_990.csv,left
991,../data/processed/rereferenced_trials\cellula_MI_data_991.csv,left
992,../data/processed/rereferenced_trials\cellula_MI_data_992.csv,left
993,../data/processed/rereferenced_trials\cellula_MI_data_993.csv,left
994,../data/processed/rereferenced_trials\cellula_MI_data_994.csv,right
995,../data/processed/rereferenced_trials\cellula_MI_data_995.csv,right
996,../data/processed/rereferenced_trials\cellula_MI_data_996.csv,right
997,../data/processed/rereferenced_trials\cellula_MI_data_997.csv,left
998,../data/processed/rereferenced_trials\cellula_MI_data_998.csv,right
999,../data/processed/rereferenced_trials\cellula_MI_data_999.csv,left
